submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
09/04/2022,NC,3141520,2601535,539985,2314,474,26590,23107,3483,13,2,09/04/2022 12:00:00 AM,Agree,Agree
09/30/2021,NC,1391710,1183679,208031,5044,800,17188,15111,2077,60,7,09/30/2021 12:00:00 AM,Agree,Agree
05/02/2022,NC,2669491,2232111,437380,1262,186,25117,21903,3214,7,1,05/02/2022 12:00:00 AM,Agree,Agree
09/02/2021,NC,1228152,1046541,181611,8782,1515,15225,13395,1830,69,6,09/02/2021 12:00:00 AM,Agree,Agree
12/05/2020,NC,393177,367106,26071,6152,872,6073,5820,253,49,3,12/05/2020 12:00:00 AM,Agree,Agree
04/09/2021,NC,918737,798010,120727,2283,589,12870,11373,1497,8,0,04/09/2021 12:00:00 AM,Agree,Agree
04/15/2022,NC,2643128,2210720,432408,1462,302,25026,21828,3198,6,0,04/15/2022 12:00:00 AM,Agree,Agree
09/08/2022,NC,3152127,2609235,542892,4386,1261,26631,23142,3489,10,1,09/08/2022 12:00:00 AM,Agree,Agree
03/23/2021,NC,889750,776174,113576,1509,585,12685,11214,1471,9,2,03/23/2021 12:00:00 AM,Agree,Agree
02/12/2022,NC,2564879,2150549,414330,5985,1314,23358,20392,2966,86,12,02/12/2022 12:00:00 AM,Agree,Agree
04/25/2020,NC,8629,8629,0,433,0,339,339,0,16,0,10/05/2022 12:29:35 PM,Agree,Agree
01/26/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/08/2020,NC,181120,177846,3274,823,22,3214,3196,18,32,1,09/08/2020 12:00:00 AM,Agree,Agree
04/19/2020,NC,6523,6523,0,354,0,240,240,0,19,0,04/19/2020 12:00:00 AM,Agree,Agree
02/12/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/16/2020,NC,315173,299324,15849,2219,129,5304,5148,156,36,2,11/16/2020 12:00:00 AM,Agree,Agree
08/09/2022,NC,3052676,2533049,519627,3726,1055,26215,22797,3418,14,3,08/09/2022 12:00:00 AM,Agree,Agree
05/19/2020,NC,19665,19665,0,517,0,732,732,0,12,0,05/19/2020 12:00:00 AM,Agree,Agree
04/29/2020,NC,10139,10139,0,357,0,414,414,0,15,0,04/29/2020 12:00:00 AM,Agree,Agree
04/10/2022,NC,2637668,2206421,431247,707,93,24994,21802,3192,6,0,04/10/2022 12:00:00 AM,Agree,Agree
04/14/2020,NC,5018,5018,0,185,0,142,142,0,17,0,04/14/2020 12:00:00 AM,Agree,Agree
06/01/2022,NC,2772894,2314681,458213,3023,1035,25345,22091,3254,15,4,06/01/2022 12:00:00 AM,Agree,Agree
04/19/2022,NC,2646912,2213891,433021,939,178,25049,21848,3201,5,2,04/19/2022 12:00:00 AM,Agree,Agree
12/03/2021,NC,1534259,1297833,236426,3786,770,19116,16827,2289,17,2,12/03/2021 12:00:00 AM,Agree,Agree
06/27/2020,NC,60886,60851,35,1747,7,1407,1407,0,15,0,06/27/2020 12:00:00 AM,Agree,Agree
07/25/2022,NC,2982344,2478919,503425,3164,439,26005,22621,3384,14,2,07/25/2022 12:00:00 AM,Agree,Agree
03/12/2021,NC,872642,763578,109064,1713,420,12540,11084,1456,10,2,03/12/2021 12:00:00 AM,Agree,Agree
06/18/2021,NC,996228,856808,139420,468,137,13592,11984,1608,3,0,06/18/2021 12:00:00 AM,Agree,Agree
12/22/2021,NC,1598280,1348570,249710,5277,1043,19561,17224,2337,33,1,12/22/2021 12:00:00 AM,Agree,Agree
05/02/2020,NC,11580,11580,0,467,0,464,464,0,17,0,05/02/2020 12:00:00 AM,Agree,Agree
09/19/2022,NC,3183297,2632894,550403,1439,202,26765,23258,3507,13,2,09/19/2022 12:00:00 AM,Agree,Agree
01/02/2021,NC,564741,514414,50327,6438,537,8123,7501,622,116,18,01/02/2021 12:00:00 AM,Agree,Agree
02/22/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/14/2021,NC,994506,855585,138921,202,38,13574,11970,1604,6,0,06/14/2021 12:00:00 AM,Agree,Agree
04/02/2020,NC,1855,1855,0,276,0,25,25,0,9,0,04/02/2020 12:00:00 AM,Agree,Agree
12/05/2021,NC,1540023,1302545,237478,2504,378,19159,16863,2296,22,3,12/05/2021 12:00:00 AM,Agree,Agree
04/05/2020,NC,2636,2636,0,257,0,50,50,0,11,0,04/05/2020 12:00:00 AM,Agree,Agree
04/11/2020,NC,4229,4229,0,236,0,98,98,0,7,0,04/11/2020 12:00:00 AM,Agree,Agree
09/04/2020,NC,176659,173531,3128,1698,74,3103,3088,15,27,1,09/04/2020 12:00:00 AM,Agree,Agree
01/30/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/06/2021,NC,592714,537268,55446,8841,1923,8510,7798,712,92,24,01/06/2021 12:00:00 AM,Agree,Agree
05/18/2020,NC,19148,19148,0,409,0,720,720,0,15,0,05/18/2020 12:00:00 AM,Agree,Agree
07/08/2020,NC,77683,77551,132,1577,22,1574,1574,0,14,0,07/08/2020 12:00:00 AM,Agree,Agree
10/08/2020,NC,224822,218089,6733,2311,224,4025,3971,54,26,0,10/08/2020 12:00:00 AM,Agree,Agree
09/08/2021,NC,1265444,1078320,187124,5371,1520,15660,13777,1883,69,10,09/08/2021 12:00:00 AM,Agree,Agree
09/25/2022,NC,3197909,2643703,554206,1487,293,26823,23304,3519,7,3,09/25/2022 12:00:00 AM,Agree,Agree
03/15/2020,NC,32,32,0,10,0,1,1,0,0,0,03/15/2020 12:00:00 AM,Agree,Agree
05/10/2021,NC,970665,837723,132942,662,166,13235,11678,1557,5,3,05/10/2021 12:00:00 AM,Agree,Agree
07/06/2020,NC,74737,74648,89,1425,2,1541,1541,0,19,0,07/06/2020 12:00:00 AM,Agree,Agree
01/16/2021,NC,675207,608353,66854,7236,1077,9538,8629,909,129,22,01/16/2021 12:00:00 AM,Agree,Agree
06/06/2021,NC,991439,853302,138137,368,67,13522,11924,1598,6,0,06/06/2021 12:00:00 AM,Agree,Agree
01/08/2022,NC,1873505,1575686,297819,32486,5110,20225,17783,2442,68,10,01/08/2022 12:00:00 AM,Agree,Agree
02/15/2021,NC,820105,723946,96159,1911,314,11885,10526,1359,42,5,02/15/2021 12:00:00 AM,Agree,Agree
08/05/2020,NC,130247,129097,1150,1232,63,2254,2250,4,33,1,08/05/2020 12:00:00 AM,Agree,Agree
06/06/2022,NC,2793572,2331508,462064,2262,334,25392,22132,3260,5,2,06/06/2022 12:00:00 AM,Agree,Agree
12/06/2020,NC,398706,372316,26390,5529,319,6123,5864,259,50,6,12/06/2020 12:00:00 AM,Agree,Agree
06/11/2022,NC,2813487,2347097,466390,3951,820,25453,22177,3276,17,7,06/11/2022 12:00:00 AM,Agree,Agree
06/25/2021,NC,998841,858609,140232,420,152,13626,12013,1613,11,1,06/25/2021 12:00:00 AM,Agree,Agree
07/07/2022,NC,2901786,2416030,485756,4820,1352,25761,22427,3334,16,3,07/07/2022 12:00:00 AM,Agree,Agree
01/03/2021,NC,571289,520329,50960,6548,633,8206,7564,642,83,20,01/03/2021 12:00:00 AM,Agree,Agree
01/26/2022,NC,2372781,1994320,378461,22863,5218,21715,19046,2669,122,23,01/26/2022 12:00:00 AM,Agree,Agree
05/11/2022,NC,2693272,2250950,442322,3727,700,25174,21951,3223,7,2,05/11/2022 12:00:00 AM,Agree,Agree
12/08/2020,NC,408841,381090,27751,5886,1077,6224,5946,278,50,8,12/08/2020 12:00:00 AM,Agree,Agree
07/19/2022,NC,2952450,2455405,497045,4302,1313,25916,22548,3368,19,3,07/19/2022 12:00:00 AM,Agree,Agree
06/07/2022,NC,2796692,2333802,462890,3120,826,25402,22141,3261,10,1,06/07/2022 12:00:00 AM,Agree,Agree
08/11/2021,NC,1087870,929328,158542,5482,1213,14074,12403,1671,32,7,08/11/2021 12:00:00 AM,Agree,Agree
01/28/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/17/2021,NC,1578851,1332968,245883,4045,892,19434,17108,2326,26,1,12/17/2021 12:00:00 AM,Agree,Agree
10/27/2020,NC,263514,253063,10451,2045,253,4581,4482,99,30,3,10/27/2020 12:00:00 AM,Agree,Agree
10/20/2020,NC,248304,239342,8962,1719,279,4363,4285,78,41,1,10/20/2020 12:00:00 AM,Agree,Agree
11/02/2021,NC,1473056,1249631,223425,1460,409,18542,16320,2222,25,1,11/02/2021 12:00:00 AM,Agree,Agree
09/16/2022,NC,3176891,2627926,548965,3221,789,26736,23232,3504,6,1,09/16/2022 12:00:00 AM,Agree,Agree
09/06/2020,NC,179479,176244,3235,1155,25,3155,3139,16,28,0,09/06/2020 12:00:00 AM,Agree,Agree
10/12/2020,NC,232054,224800,7254,1340,56,4131,4069,62,22,1,10/12/2020 12:00:00 AM,Agree,Agree
05/21/2021,NC,981777,846169,135608,969,219,13388,11806,1582,15,2,05/21/2021 12:00:00 AM,Agree,Agree
07/27/2020,NC,114833,114191,642,1569,22,1987,1985,2,21,0,07/27/2020 12:00:00 AM,Agree,Agree
09/11/2022,NC,3162028,2616861,545167,2389,429,26671,23180,3491,10,2,09/11/2022 12:00:00 AM,Agree,Agree
05/15/2022,NC,2708370,2263345,445025,3269,456,25196,21967,3229,5,1,05/15/2022 12:00:00 AM,Agree,Agree
09/25/2021,NC,1371380,1166743,204637,5279,882,16865,14826,2039,66,14,09/25/2021 12:00:00 AM,Agree,Agree
04/21/2021,NC,940851,814943,125908,1991,504,13005,11489,1516,10,1,04/21/2021 12:00:00 AM,Agree,Agree
05/23/2022,NC,2739409,2288468,450941,2438,334,25251,22016,3235,5,0,05/23/2022 12:00:00 AM,Agree,Agree
04/06/2020,NC,2888,2888,0,252,0,59,59,0,9,0,04/06/2020 12:00:00 AM,Agree,Agree
10/21/2021,NC,1452535,1233286,219249,2443,519,18193,15997,2196,33,4,10/21/2021 12:00:00 AM,Agree,Agree
01/30/2022,NC,2451345,2060834,390511,11749,1336,22141,19392,2749,102,23,01/30/2022 12:00:00 AM,Agree,Agree
11/17/2021,NC,1498898,1270030,228868,2252,554,18821,16565,2256,20,5,11/17/2021 12:00:00 AM,Agree,Agree
04/16/2021,NC,932413,808468,123945,2303,459,12942,11435,1507,9,3,04/16/2021 12:00:00 AM,Agree,Agree
06/25/2020,NC,57535,57518,17,1357,1,1375,1375,0,12,0,06/25/2020 12:00:00 AM,Agree,Agree
04/04/2020,NC,2379,2379,0,286,0,39,39,0,11,0,04/04/2020 12:00:00 AM,Agree,Agree
12/20/2020,NC,483715,445622,38093,5641,482,7059,6622,437,64,13,12/20/2020 12:00:00 AM,Agree,Agree
04/28/2021,NC,953099,824123,128976,1769,493,13095,11566,1529,16,3,04/28/2021 12:00:00 AM,Agree,Agree
05/14/2022,NC,2705101,2260532,444569,3858,739,25191,21963,3228,2,0,05/14/2022 12:00:00 AM,Agree,Agree
09/13/2021,NC,1300597,1108032,192565,4804,391,16026,14097,1929,83,5,09/13/2021 12:00:00 AM,Agree,Agree
11/28/2021,NC,1519186,1286148,233038,1542,400,19037,16760,2277,28,0,11/28/2021 12:00:00 AM,Agree,Agree
04/26/2022,NC,2657703,2222596,435107,1550,356,25082,21872,3210,8,3,04/26/2022 12:00:00 AM,Agree,Agree
07/22/2021,NC,1019653,874035,145618,1913,452,13752,12124,1628,8,1,07/22/2021 12:00:00 AM,Agree,Agree
02/08/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/03/2020,NC,2093,2093,0,238,0,28,28,0,3,0,04/03/2020 12:00:00 AM,Agree,Agree
05/15/2020,NC,17522,17522,0,811,0,686,686,0,14,0,05/15/2020 12:00:00 AM,Agree,Agree
03/19/2021,NC,884146,772003,112143,1972,451,12634,11169,1465,18,3,03/19/2021 12:00:00 AM,Agree,Agree
07/30/2021,NC,1040318,890600,149718,3550,696,13845,12205,1640,10,1,07/30/2021 12:00:00 AM,Agree,Agree
06/22/2020,NC,53874,53862,12,1104,0,1336,1336,0,20,0,06/22/2020 12:00:00 AM,Agree,Agree
12/06/2021,NC,1542042,1304288,237754,2019,276,19179,16880,2299,20,3,12/06/2021 12:00:00 AM,Agree,Agree
02/27/2022,NC,2608951,2184419,424532,1247,210,24250,21147,3103,43,8,02/27/2022 12:00:00 AM,Agree,Agree
05/08/2022,NC,2685425,2244667,440758,2396,354,25149,21930,3219,3,0,05/08/2022 12:00:00 AM,Agree,Agree
02/13/2022,NC,2568913,2153811,415102,4034,772,23447,20466,2981,89,15,02/13/2022 12:00:00 AM,Agree,Agree
06/21/2022,NC,2844015,2371443,472572,2599,731,25552,22259,3293,6,0,06/21/2022 12:00:00 AM,Agree,Agree
07/02/2022,NC,2886670,2404444,482226,4116,971,25687,22366,3321,11,2,07/02/2022 12:00:00 AM,Agree,Agree
01/24/2021,NC,723378,648847,74531,5263,584,10352,9271,1081,90,22,01/24/2021 12:00:00 AM,Agree,Agree
12/19/2021,NC,1586375,1339113,247262,3408,466,19479,17147,2332,19,3,12/19/2021 12:00:00 AM,Agree,Agree
10/07/2020,NC,222511,216002,6509,1809,241,3999,3945,54,26,3,10/07/2020 12:00:00 AM,Agree,Agree
03/05/2022,NC,2616225,2189875,426350,1125,295,24445,21318,3127,28,2,03/05/2022 12:00:00 AM,Agree,Agree
06/13/2021,NC,994304,855421,138883,333,68,13568,11964,1604,4,0,06/13/2021 12:00:00 AM,Agree,Agree
09/15/2020,NC,189818,185986,3832,1265,133,3407,3378,29,40,3,09/15/2020 12:00:00 AM,Agree,Agree
07/19/2020,NC,99771,99403,368,1773,5,1787,1785,2,17,0,07/19/2020 12:00:00 AM,Agree,Agree
07/12/2020,NC,85889,85693,196,1987,6,1644,1643,1,17,0,07/12/2020 12:00:00 AM,Agree,Agree
01/31/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
08/17/2022,NC,3083995,2557364,526631,4021,1088,26339,22899,3440,13,2,08/17/2022 12:00:00 AM,Agree,Agree
07/16/2020,NC,93692,93402,290,2006,37,1725,1723,2,16,0,07/16/2020 12:00:00 AM,Agree,Agree
02/01/2022,NC,2468660,2074285,394375,9942,3053,22318,19537,2781,86,17,02/01/2022 12:00:00 AM,Agree,Agree
06/29/2021,NC,1000246,859621,140625,416,140,13641,12027,1614,2,0,06/29/2021 12:00:00 AM,Agree,Agree
11/17/2020,NC,318847,302464,16383,3674,534,5341,5181,160,37,4,11/17/2020 12:00:00 AM,Agree,Agree
07/30/2020,NC,120825,119995,830,2357,64,2069,2066,3,25,0,07/30/2020 12:00:00 AM,Agree,Agree
04/27/2022,NC,2660072,2224436,435636,2369,529,25094,21884,3210,12,0,04/27/2022 12:00:00 AM,Agree,Agree
06/11/2020,NC,39697,39691,6,1268,0,1173,1173,0,12,0,06/11/2020 12:00:00 AM,Agree,Agree
01/27/2021,NC,737189,659932,77257,5363,1133,10607,9468,1139,79,22,01/27/2021 12:00:00 AM,Agree,Agree
06/19/2021,NC,996645,857112,139533,417,113,13596,11988,1608,4,0,06/19/2021 12:00:00 AM,Agree,Agree
04/05/2022,NC,2633765,2203304,430461,452,109,24955,21764,3191,4,0,04/05/2022 12:00:00 AM,Agree,Agree
07/19/2021,NC,1014629,870282,144347,779,129,13730,12103,1627,2,0,07/19/2021 12:00:00 AM,Agree,Agree
08/04/2020,NC,129015,127928,1087,1555,77,2221,2218,3,24,0,08/04/2020 12:00:00 AM,Agree,Agree
06/23/2022,NC,2852402,2377866,474536,4421,1004,25580,22282,3298,10,0,06/23/2022 12:00:00 AM,Agree,Agree
09/26/2022,NC,3198974,2644599,554375,1065,169,26830,23310,3520,7,1,09/26/2022 12:00:00 AM,Agree,Agree
08/22/2020,NC,156218,154041,2177,1760,81,2733,2726,7,27,0,08/22/2020 12:00:00 AM,Agree,Agree
03/10/2020,NC,7,7,0,5,0,0,0,0,0,0,03/10/2020 12:00:00 AM,Agree,Agree
07/14/2022,NC,2932083,2439621,492462,4899,1081,25843,22486,3357,20,5,07/14/2022 12:00:00 AM,Agree,Agree
01/05/2021,NC,583873,530350,53523,7831,1938,8418,7730,688,129,28,01/05/2021 12:00:00 AM,Agree,Agree
11/08/2021,NC,1482817,1257418,225399,1003,109,18671,16435,2236,16,1,11/08/2021 12:00:00 AM,Agree,Agree
02/21/2021,NC,836713,736396,100317,2073,260,12110,10722,1388,35,6,02/21/2021 12:00:00 AM,Agree,Agree
05/01/2020,NC,11113,11113,0,408,0,447,447,0,14,0,05/01/2020 12:00:00 AM,Agree,Agree
11/09/2020,NC,294032,280559,13473,1596,84,5052,4920,132,38,2,11/09/2020 12:00:00 AM,Agree,Agree
03/09/2022,NC,2618992,2192021,426971,953,200,24580,21437,3143,37,4,03/09/2022 12:00:00 AM,Agree,Agree
05/13/2020,NC,16021,16021,0,431,0,658,658,0,18,0,05/13/2020 12:00:00 AM,Agree,Agree
02/27/2021,NC,850935,747275,103660,2114,469,12302,10878,1424,27,2,02/27/2021 12:00:00 AM,Agree,Agree
05/16/2022,NC,2710902,2265569,445333,2532,308,25206,21976,3230,10,1,05/16/2022 12:00:00 AM,Agree,Agree
05/21/2020,NC,20986,20985,1,812,1,766,766,0,15,0,05/21/2020 12:00:00 AM,Agree,Agree
03/07/2022,NC,2617312,2190790,426522,411,60,24507,21371,3136,29,3,03/07/2022 12:00:00 AM,Agree,Agree
10/17/2020,NC,243336,234815,8521,2163,213,4269,4197,72,29,2,10/17/2020 12:00:00 AM,Agree,Agree
03/21/2022,NC,2625800,2197283,428517,217,36,24818,21640,3178,17,1,03/21/2022 12:00:00 AM,Agree,Agree
10/29/2021,NC,1467550,1245166,222384,1998,402,18439,16221,2218,28,3,10/29/2021 12:00:00 AM,Agree,Agree
09/23/2021,NC,1360593,1157702,202891,6280,995,16722,14707,2015,65,9,09/23/2021 12:00:00 AM,Agree,Agree
12/24/2021,NC,1612550,1360411,252139,7299,1192,19625,17282,2343,28,4,12/24/2021 12:00:00 AM,Agree,Agree
01/24/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/02/2020,NC,68417,68350,67,1577,18,1481,1481,0,11,0,07/02/2020 12:00:00 AM,Agree,Agree
12/15/2020,NC,450603,417193,33410,5418,1229,6701,6342,359,81,18,12/15/2020 12:00:00 AM,Agree,Agree
09/25/2020,NC,203899,199051,4848,1759,134,3687,3648,39,30,1,09/25/2020 12:00:00 AM,Agree,Agree
09/02/2022,NC,3136001,2597249,538752,3604,891,26566,23088,3478,10,2,09/02/2022 12:00:00 AM,Agree,Agree
08/29/2021,NC,1200357,1023659,176698,6178,643,14944,13145,1799,58,11,08/29/2021 12:00:00 AM,Agree,Agree
07/09/2021,NC,1005452,863420,142032,718,181,13685,12067,1618,4,1,07/09/2021 12:00:00 AM,Agree,Agree
07/04/2020,NC,71910,71830,80,1444,3,1505,1505,0,12,0,07/04/2020 12:00:00 AM,Agree,Agree
02/16/2021,NC,822416,725480,96936,2311,777,11930,10568,1362,45,3,02/16/2021 12:00:00 AM,Agree,Agree
03/30/2022,NC,2630733,2200883,429850,536,151,24918,21730,3188,10,2,03/30/2022 12:00:00 AM,Agree,Agree
02/26/2022,NC,2607704,2183382,424322,1957,511,24207,21112,3095,45,5,02/26/2022 12:00:00 AM,Agree,Agree
12/30/2020,NC,537019,490197,46822,8010,1776,7832,7258,574,83,16,12/30/2020 12:00:00 AM,Agree,Agree
07/26/2022,NC,2986804,2482087,504717,4460,1292,26016,22628,3388,11,4,07/26/2022 12:00:00 AM,Agree,Agree
02/07/2021,NC,794487,703350,91137,3284,389,11447,10165,1282,54,12,02/07/2021 12:00:00 AM,Agree,Agree
07/27/2022,NC,2993352,2486618,506734,6548,2017,26028,22638,3390,12,2,07/27/2022 12:00:00 AM,Agree,Agree
01/22/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/24/2020,NC,423,423,0,98,0,2,2,0,0,0,03/24/2020 12:00:00 AM,Agree,Agree
10/08/2021,NC,1420476,1207331,213145,4252,680,17629,15501,2128,49,9,10/08/2021 12:00:00 AM,Agree,Agree
02/23/2022,NC,2600316,2177683,422633,2786,728,24073,20993,3080,47,4,02/23/2022 12:00:00 AM,Agree,Agree
02/12/2021,NC,812125,717231,94894,3712,725,11735,10395,1340,39,8,02/12/2021 12:00:00 AM,Agree,Agree
06/10/2021,NC,993037,854473,138564,481,138,13549,11948,1601,11,1,06/10/2021 12:00:00 AM,Agree,Agree
10/03/2021,NC,1403700,1193837,209863,2969,344,17365,15273,2092,68,5,10/03/2021 12:00:00 AM,Agree,Agree
02/16/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/30/2020,NC,64967,64926,41,1240,4,1448,1448,0,17,0,06/30/2020 12:00:00 AM,Agree,Agree
04/15/2021,NC,930110,806624,123486,2439,515,12933,11429,1504,5,0,04/15/2021 12:00:00 AM,Agree,Agree
03/02/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/20/2022,NC,2841416,2369575,471841,2099,293,25546,22253,3293,7,2,06/20/2022 12:00:00 AM,Agree,Agree
06/29/2020,NC,63727,63690,37,1313,1,1431,1431,0,12,0,06/29/2020 12:00:00 AM,Agree,Agree
08/08/2020,NC,135792,134487,1305,1757,30,2343,2338,5,40,1,08/08/2020 12:00:00 AM,Agree,Agree
02/21/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/14/2020,NC,445185,413004,32181,4156,379,6620,6279,341,57,7,12/14/2020 12:00:00 AM,Agree,Agree
03/26/2021,NC,895675,780697,114978,2060,474,12717,11243,1474,8,0,03/26/2021 12:00:00 AM,Agree,Agree
07/10/2021,NC,1006193,863965,142228,741,196,13691,12072,1619,6,1,07/10/2021 12:00:00 AM,Agree,Agree
03/23/2022,NC,2626970,2198124,428846,713,199,24847,21666,3181,13,3,03/23/2022 12:00:00 AM,Agree,Agree
09/05/2020,NC,178324,175114,3210,1665,82,3127,3111,16,24,1,09/05/2020 12:00:00 AM,Agree,Agree
03/08/2020,NC,2,2,0,0,0,0,0,0,0,0,03/08/2020 12:00:00 AM,Agree,Agree
08/24/2021,NC,1162039,991300,170739,5902,1435,14648,12887,1761,64,3,08/24/2021 12:00:00 AM,Agree,Agree
09/28/2022,NC,3203069,2647528,555541,2187,587,26841,23320,3521,5,1,09/28/2022 12:00:00 AM,Agree,Agree
01/15/2022,NC,2087938,1753430,334508,38212,5996,20718,18208,2510,88,12,01/15/2022 12:00:00 AM,Agree,Agree
09/27/2021,NC,1378276,1173022,205254,2688,226,16998,14949,2049,64,4,09/27/2021 12:00:00 AM,Agree,Agree
04/02/2021,NC,907471,789415,118056,1886,479,12799,11311,1488,11,2,04/02/2021 12:00:00 AM,Agree,Agree
09/20/2021,NC,1343444,1143831,199613,3702,288,16540,14546,1994,67,8,09/20/2021 12:00:00 AM,Agree,Agree
08/20/2022,NC,3095376,2566195,529181,3580,845,26386,22937,3449,19,5,08/20/2022 12:00:00 AM,Agree,Agree
07/15/2020,NC,91686,91433,253,1914,31,1709,1707,2,25,1,07/15/2020 12:00:00 AM,Agree,Agree
03/22/2020,NC,287,287,0,78,0,1,1,0,0,0,03/22/2020 12:00:00 AM,Agree,Agree
07/20/2022,NC,2958151,2459702,498449,5701,1404,25927,22558,3369,11,1,07/20/2022 12:00:00 AM,Agree,Agree
03/31/2022,NC,2631491,2201504,429987,758,137,24928,21739,3189,10,1,03/31/2022 12:00:00 AM,Agree,Agree
12/04/2021,NC,1537519,1300419,237100,3260,674,19137,16844,2293,21,4,12/04/2021 12:00:00 AM,Agree,Agree
07/05/2020,NC,73312,73225,87,1402,7,1522,1522,0,17,0,07/05/2020 12:00:00 AM,Agree,Agree
09/21/2020,NC,197945,193630,4315,821,20,3572,3536,36,28,1,09/21/2020 12:00:00 AM,Agree,Agree
01/30/2021,NC,754552,674565,79987,5811,909,10893,9708,1185,90,12,01/30/2021 12:00:00 AM,Agree,Agree
09/17/2022,NC,3179916,2630064,549852,3025,887,26742,23238,3504,6,0,09/17/2022 12:00:00 AM,Agree,Agree
02/05/2021,NC,786722,696791,89931,4468,842,11337,10075,1262,69,7,02/05/2021 12:00:00 AM,Agree,Agree
03/06/2022,NC,2616901,2190439,426462,676,112,24478,21345,3133,33,6,03/06/2022 12:00:00 AM,Agree,Agree
12/21/2021,NC,1593003,1344336,248667,3867,1000,19528,17192,2336,22,3,12/21/2021 12:00:00 AM,Agree,Agree
07/26/2020,NC,113264,112644,620,1787,17,1966,1964,2,23,0,07/26/2020 12:00:00 AM,Agree,Agree
12/14/2021,NC,1566801,1323596,243205,2922,775,19350,17030,2320,28,3,12/14/2021 12:00:00 AM,Agree,Agree
02/25/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
08/18/2021,NC,1125853,960775,165078,6085,1220,14348,12628,1720,57,7,08/18/2021 12:00:00 AM,Agree,Agree
09/29/2021,NC,1386666,1179435,207231,4418,1016,17128,15058,2070,70,15,09/29/2021 12:00:00 AM,Agree,Agree
06/16/2020,NC,46192,46184,8,952,0,1249,1249,0,8,0,06/16/2020 12:00:00 AM,Agree,Agree
11/14/2021,NC,1493736,1266014,227722,1745,225,18774,16528,2246,10,0,11/14/2021 12:00:00 AM,Agree,Agree
05/15/2021,NC,976496,842139,134357,1078,229,13301,11733,1568,11,1,05/15/2021 12:00:00 AM,Agree,Agree
09/07/2022,NC,3147741,2606110,541631,2728,963,26621,23133,3488,10,1,09/07/2022 12:00:00 AM,Agree,Agree
04/21/2020,NC,7033,7033,0,218,0,273,273,0,18,0,04/21/2020 12:00:00 AM,Agree,Agree
01/04/2022,NC,1755570,1479125,276445,17335,4121,19985,17581,2404,48,9,01/04/2022 12:00:00 AM,Agree,Agree
06/09/2022,NC,2805344,2340529,464815,4390,907,25423,22158,3265,10,1,06/09/2022 12:00:00 AM,Agree,Agree
06/30/2022,NC,2878064,2397793,480271,4579,1046,25666,22348,3318,11,5,06/30/2022 12:00:00 AM,Agree,Agree
05/14/2020,NC,16711,16711,0,690,0,672,672,0,14,0,05/14/2020 12:00:00 AM,Agree,Agree
08/12/2022,NC,3067287,2544397,522890,4499,966,26260,22835,3425,13,4,08/12/2022 12:00:00 AM,Agree,Agree
10/10/2021,NC,1426455,1212460,213995,2562,256,17724,15584,2140,37,4,10/10/2021 12:00:00 AM,Agree,Agree
01/25/2022,NC,2349918,1976675,373243,17766,5241,21593,18947,2646,111,19,01/25/2022 12:00:00 AM,Agree,Agree
07/04/2022,NC,2892112,2409067,483045,2283,354,25717,22392,3325,11,2,07/04/2022 12:00:00 AM,Agree,Agree
11/27/2021,NC,1517644,1285006,232638,1071,182,19009,16732,2277,18,3,11/27/2021 12:00:00 AM,Agree,Agree
11/01/2021,NC,1471596,1248580,223016,946,127,18517,16296,2221,22,1,11/01/2021 12:00:00 AM,Agree,Agree
09/19/2020,NC,195988,191721,4267,1561,98,3526,3492,34,26,1,09/19/2020 12:00:00 AM,Agree,Agree
08/02/2021,NC,1049073,897949,151124,2167,272,13890,12244,1646,13,2,08/02/2021 12:00:00 AM,Agree,Agree
12/23/2020,NC,500723,459640,41083,6869,1272,7278,6804,474,79,20,12/23/2020 12:00:00 AM,Agree,Agree
12/31/2021,NC,1692595,1426400,266195,21792,4063,19831,17450,2381,35,7,12/31/2021 12:00:00 AM,Agree,Agree
02/11/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
